SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22023,1628384,0022300395,"DEC 23, 2023",TOR vs. UTA,L,36,8,13,0.615,2,3,0.667,1,1,1.0,1,1,2,4,2,0,0,1,19,-4,1,Bam Adebayo
22023,1628384,0022300382,"DEC 22, 2023",TOR @ PHI,L,35,4,9,0.444,0,4,0.0,4,4,1.0,0,4,4,6,1,0,2,4,12,-11,1,Bam Adebayo
22023,1628384,0022300369,"DEC 20, 2023",TOR vs. DEN,L,40,4,9,0.444,1,4,0.25,0,0,0.0,0,1,1,3,0,0,1,2,9,-5,1,Bam Adebayo
22023,1628384,0022300354,"DEC 18, 2023",TOR vs. CHA,W,32,2,10,0.2,0,5,0.0,1,1,1.0,0,2,2,2,1,0,2,3,5,3,1,Bam Adebayo
22023,1628384,0022300330,"DEC 15, 2023",TOR vs. ATL,L,33,3,8,0.375,1,4,0.25,0,0,0.0,0,2,2,4,0,0,2,0,7,-19,1,Bam Adebayo
22023,1628384,0022300313,"DEC 13, 2023",TOR vs. ATL,W,37,10,13,0.769,2,5,0.4,0,0,0.0,2,3,5,3,1,0,2,4,22,17,1,Bam Adebayo
22023,1628384,0022300297,"DEC 11, 2023",TOR @ NYK,L,37,11,20,0.55,5,11,0.455,2,2,1.0,1,4,5,2,1,0,2,3,29,-6,1,Bam Adebayo
22023,1628384,0022301216,"DEC 08, 2023",TOR @ CHA,L,36,3,12,0.25,0,6,0.0,5,5,1.0,0,3,3,4,1,0,0,3,11,0,1,Bam Adebayo
22023,1628384,0022301207,"DEC 06, 2023",TOR vs. MIA,L,39,8,13,0.615,5,10,0.5,2,2,1.0,1,7,8,6,1,1,2,2,23,-9,1,Bam Adebayo
22023,1628384,0022300276,"DEC 01, 2023",TOR vs. NYK,L,27,4,13,0.308,1,6,0.167,0,0,0.0,1,4,5,3,1,2,3,5,9,-4,1,Bam Adebayo
22023,1628384,0022300260,"NOV 29, 2023",TOR vs. PHX,W,34,5,10,0.5,3,5,0.6,0,1,0.0,0,3,3,1,3,1,0,3,13,1,1,Bam Adebayo
22023,1628384,0022300054,"NOV 28, 2023",TOR @ BKN,L,37,4,12,0.333,2,6,0.333,0,0,0.0,2,1,3,2,0,0,2,3,10,-14,1,Bam Adebayo
22023,1628384,0022300251,"NOV 26, 2023",TOR @ CLE,L,34,4,12,0.333,2,5,0.4,1,3,0.333,5,2,7,1,0,1,1,1,11,11,1,Bam Adebayo
22023,1628384,0022300046,"NOV 24, 2023",TOR vs. CHI,W,34,10,14,0.714,5,7,0.714,1,2,0.5,1,5,6,3,1,0,2,2,26,9,1,Bam Adebayo
22023,1628384,0022300230,"NOV 22, 2023",TOR @ IND,W,36,5,12,0.417,1,4,0.25,2,2,1.0,2,2,4,3,1,0,2,3,13,-6,1,Bam Adebayo
22023,1628384,0022300038,"NOV 21, 2023",TOR @ ORL,L,30,4,8,0.5,3,5,0.6,0,0,0.0,0,1,1,4,0,3,4,0,11,-15,1,Bam Adebayo
22023,1628384,0022300211,"NOV 19, 2023",TOR vs. DET,W,27,2,11,0.182,1,6,0.167,4,6,0.667,1,4,5,3,2,0,1,3,9,15,1,Bam Adebayo
22023,1628384,0022300174,"NOV 11, 2023",TOR @ BOS,L,28,3,13,0.231,2,8,0.25,0,0,0.0,1,2,3,2,1,0,0,0,8,-26,1,Bam Adebayo
22023,1628384,0022300168,"NOV 08, 2023",TOR @ DAL,W,36,9,17,0.529,3,8,0.375,5,6,0.833,1,4,5,2,0,0,2,4,26,9,1,Bam Adebayo
22023,1628384,0022300141,"NOV 05, 2023",TOR @ SAS,W,38,8,16,0.5,7,13,0.538,1,4,0.25,2,4,6,4,2,0,1,3,24,8,1,Bam Adebayo
22023,1628384,0022300128,"NOV 02, 2023",TOR @ PHI,L,33,7,12,0.583,2,4,0.5,0,0,0.0,1,3,4,1,0,1,3,2,16,5,1,Bam Adebayo
22023,1628384,0022300116,"NOV 01, 2023",TOR vs. MIL,W,25,7,7,1.0,1,1,1.0,1,2,0.5,0,2,2,3,1,0,2,5,16,16,1,Bam Adebayo
22023,1628384,0022300105,"OCT 30, 2023",TOR vs. POR,L,30,4,12,0.333,2,9,0.222,0,0,0.0,0,3,3,1,2,1,2,0,10,0,1,Bam Adebayo
22023,1628384,0022300082,"OCT 27, 2023",TOR @ CHI,L,28,5,8,0.625,1,4,0.25,0,1,0.0,0,3,3,0,2,0,1,2,11,28,1,Bam Adebayo
22023,1628384,0022300069,"OCT 25, 2023",TOR vs. MIN,W,34,7,13,0.538,4,9,0.444,2,2,1.0,0,6,6,1,2,3,2,2,20,6,1,Bam Adebayo
22023,1627783,0022301188,"APR 14, 2024",IND vs. ATL,W,25,13,18,0.722,1,2,0.5,1,2,0.5,2,4,6,1,1,0,2,3,28,27,1,Pascal Siakam
22023,1627783,0022301174,"APR 12, 2024",IND @ CLE,L,32,7,15,0.467,2,3,0.667,3,4,0.75,1,5,6,1,0,0,0,4,19,-12,1,Pascal Siakam
22023,1627783,0022301146,"APR 09, 2024",IND @ TOR,W,27,6,10,0.6,0,0,0.0,4,4,1.0,5,4,9,3,0,2,3,4,16,13,1,Pascal Siakam
22023,1627783,0022301133,"APR 07, 2024",IND vs. MIA,W,32,7,15,0.467,1,3,0.333,3,4,0.75,2,6,8,1,0,0,0,4,18,-2,1,Pascal Siakam
22023,1627783,0022301116,"APR 05, 2024",IND vs. OKC,W,30,8,10,0.8,1,1,1.0,4,5,0.8,1,4,5,2,0,0,1,5,21,-5,1,Pascal Siakam
22023,1627783,0022301106,"APR 03, 2024",IND @ BKN,L,35,12,27,0.444,0,3,0.0,2,4,0.5,3,6,9,3,1,0,2,3,26,-20,1,Pascal Siakam
22023,1627783,0022301089,"APR 01, 2024",IND vs. BKN,W,24,7,15,0.467,1,2,0.5,0,0,0.0,2,4,6,2,1,0,2,0,15,22,1,Pascal Siakam
22023,1627783,0022301063,"MAR 29, 2024",IND vs. LAL,W,31,8,16,0.5,0,0,0.0,6,7,0.857,1,10,11,6,1,1,1,0,22,23,1,Pascal Siakam
22023,1627783,0022301054,"MAR 27, 2024",IND @ CHI,L,30,2,7,0.286,1,1,1.0,9,11,0.818,2,6,8,5,0,0,1,3,14,-5,1,Pascal Siakam
22023,1627783,0022301043,"MAR 25, 2024",IND @ LAC,W,31,12,20,0.6,1,2,0.5,6,8,0.75,2,2,4,2,0,0,2,2,31,20,1,Pascal Siakam
22023,1627783,0022301032,"MAR 24, 2024",IND @ LAL,L,33,16,29,0.552,0,2,0.0,4,8,0.5,4,8,12,2,0,0,1,3,36,-11,1,Pascal Siakam
22023,1627783,0022301016,"MAR 22, 2024",IND @ GSW,W,33,11,17,0.647,1,3,0.333,2,4,0.5,3,13,16,6,1,0,3,1,25,16,1,Pascal Siakam
22023,1627783,0022300997,"MAR 20, 2024",IND @ DET,W,27,10,15,0.667,2,3,0.667,3,6,0.5,0,8,8,4,1,1,0,0,25,12,1,Pascal Siakam
22023,1627783,0022300983,"MAR 18, 2024",IND vs. CLE,L,32,9,18,0.5,0,1,0.0,1,4,0.25,4,8,12,1,1,0,2,3,19,-12,1,Pascal Siakam
22023,1627783,0022300968,"MAR 16, 2024",IND vs. BKN,W,28,11,22,0.5,0,1,0.0,6,6,1.0,4,7,11,4,3,0,2,3,28,22,1,Pascal Siakam
22023,1627783,0022300948,"MAR 13, 2024",IND vs. CHI,L,36,8,12,0.667,0,1,0.0,1,3,0.333,3,6,9,3,2,2,2,5,17,0,1,Pascal Siakam
22023,1627783,0022300941,"MAR 12, 2024",IND @ OKC,W,32,6,12,0.5,0,0,0.0,6,7,0.857,0,11,11,4,2,1,0,1,18,5,1,Pascal Siakam
22023,1627783,0022300928,"MAR 10, 2024",IND @ ORL,W,33,6,14,0.429,1,3,0.333,7,9,0.778,1,6,7,3,0,0,0,2,20,6,1,Pascal Siakam
22023,1627783,0022300903,"MAR 07, 2024",IND vs. MIN,L,34,10,20,0.5,1,3,0.333,3,3,1.0,2,2,4,2,0,0,2,1,24,8,1,Pascal Siakam
22023,1627783,0022300892,"MAR 05, 2024",IND @ DAL,W,32,5,11,0.455,0,0,0.0,3,3,1.0,5,8,13,6,0,1,1,0,13,11,1,Pascal Siakam
22023,1627783,0022300877,"MAR 03, 2024",IND @ SAS,L,38,10,17,0.588,1,4,0.25,0,0,0.0,3,5,8,1,1,0,1,5,21,-15,1,Pascal Siakam
22023,1627783,0022300863,"MAR 01, 2024",IND @ NOP,L,20,5,10,0.5,1,2,0.5,1,2,0.5,0,2,2,3,0,0,2,1,12,-43,1,Pascal Siakam
22023,1627783,0022300843,"FEB 28, 2024",IND vs. NOP,W,33,11,18,0.611,0,3,0.0,2,2,1.0,2,9,11,5,0,2,2,3,24,-3,1,Pascal Siakam
22023,1627783,0022300829,"FEB 26, 2024",IND vs. TOR,L,37,11,22,0.5,3,8,0.375,2,2,1.0,3,6,9,6,0,1,1,4,27,-12,1,Pascal Siakam
22023,1627783,0022300819,"FEB 25, 2024",IND vs. DAL,W,29,5,11,0.455,0,2,0.0,2,2,1.0,0,9,9,2,2,0,0,1,12,6,1,Pascal Siakam
22023,1627783,0022300793,"FEB 22, 2024",IND vs. DET,W,32,8,16,0.5,2,2,1.0,2,2,1.0,0,4,4,2,0,0,0,2,20,-7,1,Pascal Siakam
22023,1627783,0022300782,"FEB 14, 2024",IND @ TOR,W,36,8,17,0.471,1,3,0.333,6,9,0.667,2,3,5,7,1,1,0,5,23,-1,1,Pascal Siakam
22023,1627783,0022300761,"FEB 12, 2024",IND @ CHA,L,35,8,12,0.667,1,3,0.333,1,2,0.5,0,5,5,4,2,0,0,1,18,-5,1,Pascal Siakam
22023,1627783,0022300755,"FEB 10, 2024",IND @ NYK,W,31,8,13,0.615,2,6,0.333,1,4,0.25,0,6,6,3,1,0,1,0,19,7,1,Pascal Siakam
22023,1627783,0022300733,"FEB 08, 2024",IND vs. GSW,L,30,6,11,0.545,2,4,0.5,2,4,0.5,2,6,8,2,1,1,2,2,16,-16,1,Pascal Siakam
22023,1627783,0022300719,"FEB 06, 2024",IND vs. HOU,W,35,11,16,0.688,4,6,0.667,3,4,0.75,1,3,4,4,1,0,2,1,29,1,1,Pascal Siakam
22023,1627783,0022300707,"FEB 04, 2024",IND @ CHA,W,35,11,20,0.55,1,4,0.25,2,3,0.667,3,5,8,9,1,1,0,3,25,30,1,Pascal Siakam
22023,1627783,0022300691,"FEB 02, 2024",IND vs. SAC,L,35,10,15,0.667,1,3,0.333,1,3,0.333,3,3,6,2,2,0,5,3,22,-5,1,Pascal Siakam
22023,1627783,0022300685,"FEB 01, 2024",IND @ NYK,L,35,8,19,0.421,1,3,0.333,1,2,0.5,4,3,7,5,0,1,5,5,18,-10,1,Pascal Siakam
22023,1627783,0022300670,"JAN 30, 2024",IND @ BOS,L,32,9,16,0.563,1,1,1.0,4,4,1.0,4,2,6,2,0,0,0,4,23,9,1,Pascal Siakam
22023,1627783,0022300652,"JAN 28, 2024",IND vs. MEM,W,35,8,13,0.615,0,2,0.0,3,3,1.0,0,6,6,6,2,0,1,3,19,8,1,Pascal Siakam
22023,1627783,0022300636,"JAN 26, 2024",IND vs. PHX,W,33,14,22,0.636,2,3,0.667,1,3,0.333,4,3,7,4,2,0,2,1,31,9,1,Pascal Siakam
22023,1627783,0022300627,"JAN 25, 2024",IND vs. PHI,W,30,9,13,0.692,1,2,0.5,7,10,0.7,3,10,13,10,0,0,2,3,26,30,1,Pascal Siakam
22023,1627783,0022300614,"JAN 23, 2024",IND vs. DEN,L,33,7,16,0.438,0,0,0.0,2,2,1.0,2,8,10,4,0,0,1,1,16,-5,1,Pascal Siakam
22023,1627783,0022300604,"JAN 21, 2024",IND @ PHX,L,30,6,14,0.429,1,3,0.333,2,2,1.0,2,2,4,7,0,0,3,6,15,-9,1,Pascal Siakam
22023,1627783,0022300590,"JAN 19, 2024",IND @ POR,L,34,9,14,0.643,1,3,0.333,2,6,0.333,0,6,6,3,1,0,1,5,21,17,1,Pascal Siakam
22023,1627783,0022300563,"JAN 15, 2024",TOR vs. BOS,L,37,5,15,0.333,0,6,0.0,7,8,0.875,2,3,5,4,1,0,0,1,17,-5,1,Pascal Siakam
22023,1627783,0022300540,"JAN 12, 2024",TOR @ UTA,L,30,8,14,0.571,5,6,0.833,6,8,0.75,0,4,4,2,0,0,2,1,27,-23,1,Pascal Siakam
22023,1627783,0022300516,"JAN 09, 2024",TOR @ LAL,L,32,10,17,0.588,3,5,0.6,2,3,0.667,0,4,4,3,0,1,1,2,25,-4,1,Pascal Siakam
22023,1627783,0022300504,"JAN 07, 2024",TOR @ GSW,W,30,7,11,0.636,2,3,0.667,0,0,0.0,1,5,6,6,0,2,1,0,16,5,1,Pascal Siakam
22023,1627783,0022300492,"JAN 05, 2024",TOR @ SAC,L,37,6,11,0.545,0,0,0.0,6,7,0.857,1,3,4,9,2,1,2,3,18,5,1,Pascal Siakam
22023,1627783,0022300470,"JAN 03, 2024",TOR @ MEM,W,30,9,14,0.643,1,2,0.5,5,6,0.833,1,6,7,0,1,0,3,5,24,-1,1,Pascal Siakam
22023,1627783,0022300452,"JAN 01, 2024",TOR vs. CLE,W,40,13,20,0.65,5,8,0.625,5,6,0.833,0,5,5,2,1,0,1,3,36,1,1,Pascal Siakam
22023,1627783,0022300440,"DEC 30, 2023",TOR @ DET,L,40,14,24,0.583,2,2,1.0,5,8,0.625,1,4,5,4,0,0,2,5,35,-5,1,Pascal Siakam
22023,1627783,0022300432,"DEC 29, 2023",TOR @ BOS,L,41,10,18,0.556,2,5,0.4,5,8,0.625,0,5,5,5,2,0,1,1,27,8,1,Pascal Siakam
22023,1627783,0022300416,"DEC 27, 2023",TOR @ WAS,W,32,9,15,0.6,0,2,0.0,4,5,0.8,1,5,6,11,1,0,4,3,22,16,1,Pascal Siakam
22023,1627783,0022300395,"DEC 23, 2023",TOR vs. UTA,L,36,7,20,0.35,0,2,0.0,5,6,0.833,3,6,9,6,1,0,1,4,19,0,1,Pascal Siakam
22023,1627783,0022300382,"DEC 22, 2023",TOR @ PHI,L,36,10,16,0.625,0,4,0.0,11,12,0.917,1,4,5,5,0,1,2,1,31,-4,1,Pascal Siakam
22023,1627783,0022300369,"DEC 20, 2023",TOR vs. DEN,L,36,7,16,0.438,1,5,0.2,3,5,0.6,1,4,5,1,0,0,1,2,18,-17,1,Pascal Siakam
22023,1627783,0022300354,"DEC 18, 2023",TOR vs. CHA,W,36,11,16,0.688,0,1,0.0,5,6,0.833,4,4,8,8,1,0,2,1,27,2,1,Pascal Siakam
22023,1627783,0022300330,"DEC 15, 2023",TOR vs. ATL,L,34,5,11,0.455,2,3,0.667,3,4,0.75,0,5,5,4,2,0,1,1,15,-9,1,Pascal Siakam
22023,1627783,0022300313,"DEC 13, 2023",TOR vs. ATL,W,36,12,19,0.632,5,6,0.833,4,7,0.571,1,6,7,7,0,0,2,0,33,15,1,Pascal Siakam
22023,1627783,0022300297,"DEC 11, 2023",TOR @ NYK,L,37,8,15,0.533,1,2,0.5,3,7,0.429,2,2,4,4,4,0,1,5,20,6,1,Pascal Siakam
22023,1627783,0022301216,"DEC 08, 2023",TOR @ CHA,L,33,11,15,0.733,0,1,0.0,3,4,0.75,1,4,5,4,1,0,1,2,25,-9,1,Pascal Siakam
22023,1627783,0022301207,"DEC 06, 2023",TOR vs. MIA,L,36,9,13,0.692,1,1,1.0,11,11,1.0,1,3,4,6,0,1,2,1,30,-9,1,Pascal Siakam
22023,1627783,0022300276,"DEC 01, 2023",TOR vs. NYK,L,34,7,16,0.438,0,4,0.0,7,8,0.875,3,5,8,3,0,0,3,3,21,-14,1,Pascal Siakam
22023,1627783,0022300260,"NOV 29, 2023",TOR vs. PHX,W,36,9,21,0.429,1,5,0.2,3,3,1.0,3,6,9,3,1,0,3,4,22,9,1,Pascal Siakam
22023,1627783,0022300054,"NOV 28, 2023",TOR @ BKN,L,35,6,18,0.333,0,4,0.0,5,7,0.714,2,8,10,2,1,0,2,2,17,-14,1,Pascal Siakam
22023,1627783,0022300251,"NOV 26, 2023",TOR @ CLE,L,38,7,17,0.412,0,4,0.0,4,6,0.667,4,4,8,6,1,1,4,0,18,6,1,Pascal Siakam
22023,1627783,0022300046,"NOV 24, 2023",TOR vs. CHI,W,37,6,12,0.5,1,6,0.167,5,6,0.833,0,3,3,8,1,0,3,2,18,14,1,Pascal Siakam
22023,1627783,0022300230,"NOV 22, 2023",TOR @ IND,W,38,13,24,0.542,1,3,0.333,9,11,0.818,3,7,10,5,0,1,2,2,36,-5,1,Pascal Siakam
22023,1627783,0022300038,"NOV 21, 2023",TOR @ ORL,L,30,5,10,0.5,0,2,0.0,6,8,0.75,0,2,2,8,1,0,2,1,16,-7,1,Pascal Siakam
22023,1627783,0022300211,"NOV 19, 2023",TOR vs. DET,W,29,10,18,0.556,1,2,0.5,2,3,0.667,3,4,7,6,1,0,0,1,23,23,1,Pascal Siakam
22023,1627783,0022300031,"NOV 17, 2023",TOR vs. BOS,L,29,11,16,0.688,0,1,0.0,1,1,1.0,1,5,6,5,0,0,3,5,23,17,1,Pascal Siakam
22023,1627783,0022300195,"NOV 15, 2023",TOR vs. MIL,L,29,4,9,0.444,0,2,0.0,3,5,0.6,2,5,7,5,0,1,4,1,11,-21,1,Pascal Siakam
22023,1627783,0022300189,"NOV 13, 2023",TOR vs. WAS,W,38,15,23,0.652,0,3,0.0,9,14,0.643,2,9,11,7,3,0,6,1,39,18,1,Pascal Siakam
22023,1627783,0022300174,"NOV 11, 2023",TOR @ BOS,L,28,6,17,0.353,0,4,0.0,5,6,0.833,2,5,7,3,3,0,3,0,17,-9,1,Pascal Siakam
22023,1627783,0022300168,"NOV 08, 2023",TOR @ DAL,W,37,15,25,0.6,0,5,0.0,1,4,0.25,4,8,12,5,0,0,3,2,31,7,1,Pascal Siakam
22023,1627783,0022300141,"NOV 05, 2023",TOR @ SAS,W,36,2,12,0.167,1,4,0.25,3,3,1.0,0,6,6,5,1,0,3,3,8,7,1,Pascal Siakam
22023,1627783,0022300128,"NOV 02, 2023",TOR @ PHI,L,33,5,11,0.455,0,3,0.0,0,0,0.0,1,2,3,6,0,0,2,5,10,-14,1,Pascal Siakam
22023,1627783,0022300116,"NOV 01, 2023",TOR vs. MIL,W,33,9,13,0.692,5,8,0.625,3,3,1.0,0,6,6,7,0,0,3,3,26,22,1,Pascal Siakam
22023,1627783,0022300105,"OCT 30, 2023",TOR vs. POR,L,35,9,21,0.429,0,6,0.0,2,3,0.667,1,5,6,3,1,0,0,1,20,-2,1,Pascal Siakam
22023,1627783,0022300092,"OCT 28, 2023",TOR vs. PHI,L,36,3,8,0.375,2,5,0.4,3,4,0.75,1,6,7,4,0,1,2,4,11,-5,1,Pascal Siakam
22023,1627783,0022300082,"OCT 27, 2023",TOR @ CHI,L,41,7,15,0.467,1,5,0.2,3,5,0.6,1,7,8,2,0,0,3,4,18,-2,1,Pascal Siakam
22023,1627783,0022300069,"OCT 25, 2023",TOR vs. MIN,W,34,5,17,0.294,3,5,0.6,2,2,1.0,0,7,7,6,1,0,2,2,15,7,1,Pascal Siakam
22023,1629627,0022301195,"APR 14, 2024",NOP vs. LAL,L,34,4,13,0.308,0,1,0.0,4,5,0.8,3,5,8,8,2,0,4,2,12,-21,1,Ja Morant
22023,1629627,0022301182,"APR 12, 2024",NOP @ GSW,W,37,11,26,0.423,1,2,0.5,3,6,0.5,0,3,3,3,6,1,2,2,26,15,1,Ja Morant
22023,1629627,0022301170,"APR 11, 2024",NOP @ SAC,W,31,13,21,0.619,0,1,0.0,5,5,1.0,1,3,4,6,3,1,4,0,31,16,1,Ja Morant
22023,1629627,0022301157,"APR 09, 2024",NOP @ POR,W,33,7,18,0.389,0,0,0.0,8,9,0.889,2,5,7,3,1,1,2,1,22,11,1,Ja Morant
22023,1629627,0022301138,"APR 07, 2024",NOP @ PHX,W,40,11,21,0.524,0,0,0.0,7,8,0.875,3,7,10,7,1,5,4,2,29,7,1,Ja Morant
22023,1629627,0022301109,"APR 03, 2024",NOP vs. ORL,L,29,7,16,0.438,0,0,0.0,1,4,0.25,0,2,2,5,2,1,2,4,15,-1,1,Ja Morant
22023,1629627,0022301092,"APR 01, 2024",NOP vs. PHX,L,37,10,20,0.5,0,0,0.0,10,13,0.769,1,1,2,5,1,0,3,4,30,-20,1,Ja Morant
22023,1629627,0022301074,"MAR 30, 2024",NOP vs. BOS,L,40,9,17,0.529,0,0,0.0,7,14,0.5,4,5,9,4,1,0,4,0,25,-8,1,Ja Morant
22023,1629627,0022301061,"MAR 28, 2024",NOP vs. MIL,W,33,9,15,0.6,0,0,0.0,10,16,0.625,0,5,5,2,0,1,3,3,28,-2,1,Ja Morant
22023,1629627,0022301046,"MAR 26, 2024",NOP vs. OKC,L,39,10,17,0.588,0,0,0.0,9,10,0.9,1,4,5,10,3,0,5,4,29,-2,1,Ja Morant
22023,1629627,0022301027,"MAR 24, 2024",NOP @ DET,W,36,13,14,0.929,0,0,0.0,10,14,0.714,1,6,7,6,2,0,4,2,36,18,1,Ja Morant
22023,1629627,0022301013,"MAR 22, 2024",NOP @ MIA,W,25,2,7,0.286,0,0,0.0,0,0,0.0,3,2,5,4,0,1,5,2,4,-3,1,Ja Morant
22023,1629627,0022301004,"MAR 21, 2024",NOP @ ORL,L,29,8,15,0.533,0,0,0.0,4,6,0.667,0,7,7,2,2,1,8,5,20,0,1,Ja Morant
22023,1629627,0022300993,"MAR 19, 2024",NOP @ BKN,W,33,11,16,0.688,0,0,0.0,6,6,1.0,2,5,7,4,1,0,2,3,28,11,1,Ja Morant
22023,1629627,0022300970,"MAR 16, 2024",NOP vs. POR,W,34,11,17,0.647,0,0,0.0,4,5,0.8,2,8,10,3,1,1,3,2,26,21,1,Ja Morant
22023,1629627,0022300964,"MAR 15, 2024",NOP vs. LAC,W,35,14,21,0.667,0,0,0.0,6,10,0.6,4,3,7,4,3,1,3,2,34,11,1,Ja Morant
22023,1629627,0022300951,"MAR 13, 2024",NOP vs. CLE,L,35,13,21,0.619,0,0,0.0,7,9,0.778,2,7,9,1,1,0,2,1,33,-22,1,Ja Morant
22023,1629627,0022300925,"MAR 10, 2024",NOP @ ATL,W,36,10,14,0.714,0,0,0.0,7,10,0.7,2,4,6,7,0,2,1,2,27,6,1,Ja Morant
22023,1629627,0022300909,"MAR 08, 2024",NOP @ PHI,W,35,7,14,0.5,0,1,0.0,9,9,1.0,2,10,12,4,2,3,1,2,23,13,1,Ja Morant
22023,1629627,0022300890,"MAR 05, 2024",NOP @ TOR,W,26,7,11,0.636,0,0,0.0,2,2,1.0,2,6,8,9,1,2,1,0,16,28,1,Ja Morant
22023,1629627,0022300863,"MAR 01, 2024",NOP vs. IND,W,21,3,6,0.5,0,0,0.0,2,4,0.5,1,2,3,7,0,0,5,0,8,10,1,Ja Morant
22023,1629627,0022300843,"FEB 28, 2024",NOP @ IND,L,32,10,20,0.5,1,2,0.5,2,5,0.4,1,2,3,4,0,0,1,2,23,-13,1,Ja Morant
22023,1629627,0022300837,"FEB 27, 2024",NOP @ NYK,W,29,7,15,0.467,0,0,0.0,7,8,0.875,2,3,5,4,0,2,6,6,21,9,1,Ja Morant
22023,1629627,0022300823,"FEB 25, 2024",NOP vs. CHI,L,33,9,15,0.6,0,0,0.0,1,2,0.5,1,7,8,11,0,2,3,2,19,6,1,Ja Morant
22023,1629627,0022300810,"FEB 23, 2024",NOP vs. MIA,L,36,9,22,0.409,0,0,0.0,5,6,0.833,4,5,9,7,1,0,3,3,23,-23,1,Ja Morant
22023,1629627,0022300798,"FEB 22, 2024",NOP vs. HOU,W,35,12,21,0.571,0,0,0.0,3,4,0.75,1,2,3,9,2,1,3,1,27,17,1,Ja Morant
22023,1629627,0022300784,"FEB 14, 2024",NOP vs. WAS,W,34,15,21,0.714,0,0,0.0,6,9,0.667,2,4,6,8,0,1,1,2,36,2,1,Ja Morant
22023,1629627,0022300766,"FEB 12, 2024",NOP @ MEM,W,35,4,13,0.308,0,0,0.0,6,7,0.857,2,3,5,4,1,1,3,1,14,8,1,Ja Morant
22023,1629627,0022300747,"FEB 09, 2024",NOP @ LAL,L,32,12,19,0.632,0,0,0.0,6,7,0.857,3,6,9,5,1,1,2,2,30,-17,1,Ja Morant
22023,1629627,0022300731,"FEB 07, 2024",NOP @ LAC,W,35,7,16,0.438,0,0,0.0,7,10,0.7,1,2,3,10,1,2,2,3,21,-6,1,Ja Morant
22023,1629627,0022300718,"FEB 05, 2024",NOP vs. TOR,W,22,5,8,0.625,0,0,0.0,6,6,1.0,1,2,3,5,0,1,1,0,16,16,1,Ja Morant
22023,1629627,0022300696,"FEB 02, 2024",NOP @ SAS,W,36,12,21,0.571,0,0,0.0,9,13,0.692,3,5,8,4,1,1,1,2,33,15,1,Ja Morant
22023,1629627,0022300659,"JAN 29, 2024",NOP @ BOS,L,31,11,18,0.611,0,1,0.0,4,5,0.8,0,4,4,3,2,0,3,0,26,-7,1,Ja Morant
22023,1629627,0022300648,"JAN 27, 2024",NOP @ MIL,L,29,8,14,0.571,0,0,0.0,7,7,1.0,1,1,2,2,1,0,5,0,23,-20,1,Ja Morant
22023,1629627,0022300616,"JAN 23, 2024",NOP vs. UTA,W,27,8,12,0.667,0,0,0.0,1,2,0.5,1,2,3,11,0,0,2,2,17,6,1,Ja Morant
22023,1629627,0022300588,"JAN 19, 2024",NOP vs. PHX,L,33,11,17,0.647,1,1,1.0,1,3,0.333,1,2,3,1,0,1,2,2,24,-23,1,Ja Morant
22023,1629627,0022300575,"JAN 17, 2024",NOP vs. CHA,W,27,5,11,0.455,0,0,0.0,3,4,0.75,2,3,5,9,3,0,2,1,13,6,1,Ja Morant
22023,1629627,0022300556,"JAN 15, 2024",NOP @ DAL,L,32,12,17,0.706,0,0,0.0,6,11,0.545,0,1,1,3,1,0,3,2,30,6,1,Ja Morant
22023,1629627,0022300539,"JAN 12, 2024",NOP @ DEN,L,35,13,22,0.591,0,0,0.0,4,6,0.667,2,4,6,5,0,1,1,1,30,-7,1,Ja Morant
22023,1629627,0022300525,"JAN 10, 2024",NOP @ GSW,W,30,8,12,0.667,0,0,0.0,3,5,0.6,1,4,5,7,1,0,4,2,19,23,1,Ja Morant
22023,1629627,0022300486,"JAN 05, 2024",NOP vs. LAC,L,19,3,9,0.333,0,0,0.0,6,8,0.75,2,4,6,1,1,1,1,3,12,-17,1,Ja Morant
22023,1629627,0022300471,"JAN 03, 2024",NOP @ MIN,W,29,11,15,0.733,0,0,0.0,5,6,0.833,1,3,4,6,1,1,2,3,27,20,1,Ja Morant
22023,1629627,0022300461,"JAN 02, 2024",NOP vs. BKN,W,26,5,9,0.556,0,0,0.0,0,0,0.0,1,2,3,5,0,1,4,3,10,16,1,Ja Morant
22023,1629627,0022300446,"DEC 31, 2023",NOP vs. LAL,W,32,8,12,0.667,0,0,0.0,10,12,0.833,2,2,4,6,0,0,4,5,26,12,1,Ja Morant
22023,1629627,0022300424,"DEC 28, 2023",NOP vs. UTA,W,30,10,14,0.714,0,0,0.0,1,3,0.333,1,9,10,8,0,1,0,2,21,7,1,Ja Morant
22023,1629627,0022300410,"DEC 26, 2023",NOP vs. MEM,L,36,7,17,0.412,0,0,0.0,9,12,0.75,2,9,11,1,1,0,6,5,23,4,1,Ja Morant
22023,1629627,0022300392,"DEC 23, 2023",NOP vs. HOU,L,34,11,16,0.688,1,2,0.5,5,10,0.5,2,6,8,4,2,1,3,1,28,2,1,Ja Morant
